"PRj0OFgJjN5ljpeDskP_Tw","nOTl4aPC4tKHK35T3bNauQ","6Q7-wkCPc1KF75jZLOTcMw","2","2012-08-22","Okay, so from what I am reading, a lot of other people got sort of ""conned"" into this hotel and I am no exception. We booked a trip through gate1travel.com and when you are booking they give you the options for hotels. The default booking is for Circus Circus, NOT Circus, Circus Manor Motor Lodge. It says three stars and even says this on gate1's travel site: ""The rooms are fitted with contemporary decor and furnishings. All rooms are equipped with amenities that will be sure to make your stay pleasant, such as internet access (surcharge), a hair dryer, and a television with cable channels.""
We looked up Circus Circus, saw it was nothing special, but alright and went for it...and found out that in fact, we were in the Manor Motor Lodge.
Now, I KNOW that this is gate1's fault and I'll be taking it up with them as well. Also, I want to point out that on my second night, I complained and they put us in a suite for the night, so this is nothing against the overall hotel, but there are still a few things people need to know staying here.
Rooms: They are DUMPS in the manor motor lodge. I asked, when we were checking in, if those rooms had been redone at all and was told that ""all the rooms have been updated in SOME way""...well I don't know what way this room had been updated. The carpets were worn and stained. The bedding was the polyester crap from the 80s. The wallpaper was stained and peeling off the walls. The bathroom floor had cracks in the tile and a permanent grunge that could never been cleaned. It looked like a motel room you see in horror movies!
The hallways were constantly loud and smelled of marijuana, with cheap, apple air freshener over top, which was interesting because of the number of small children running around with distinctly trashy families. I even made a joke with a cab driver in Las Vegas, that we were NOT ugly enough to be staying in this hotel. He agreed and said it was the butt of the joke of cabbies on the strip. Good to know.

Hotel: The hotel amenities are geared towards children, but are basically a money grab. There is a small, indoor amusement park that costs something like $8\/30 second ride. There are shops and restaurants, but non are high end. We ate at three places while there and overall they were crappy. I'll give those individual ratings though.

Service: This was very good actually. I had a very pleasant bell hop help us out and all the wait staff and cleaning staff were very nice and the woman whom I complained to was very receptive and polite, so that earns them an extra star.

The thing with the hotel is that even these rooms we were stuck in, fall under 3 stars, even though they, by themselves, would barely qualify as 1 star rooms, because the whole hotel falls under one heading.

SO, lesson to be learned, these rooms are NOT nice rooms. The hotel is considerably crappier than other hotels. It's also quite far from the main strip. BUT it is cheap. If you are (for whatever God-awful reason) bringing children to Vegas, I guess this would fit the bill. Otherwise, if you're just looking for a bed and a cheap one, this also fits the bill. The beds, I will say, had clean sheets and were comfortable. But don't be fooled into thinking you're getting this amazing deal on a three star hotel. You're not. You're getting an average deal, on 1 star accommodations.","3","1","1"
"gWkXKIpYPk0HJGzwZf5bng","nOTl4aPC4tKHK35T3bNauQ","NUHNLaMg7aMesMdAiie73w","3","2013-03-29","OK is sort of the perfect description of this place. It's fine...it's not great!

We went here on a Saturday night. It's literally a block away from where we live and we have somehow never been. We finally decided to go for it!

The atmosphere is fine. It's nice and clean and much larger than you would realize from the outside. The decor it a bit cheesy with faux Roman sculptures. 

Service was very good. The waiter was quick with our drinks and food and was helpful with suggestions. 

Now to the food. My husband ordered the veal parm and I ordered a pasta with chicken. We ordered brushetta as a starter. I noticed from the menu that, while a lot of selection, many of the pasta dishes were a bit uninspired. A lot of very basic dishes. Pasta with mushrooms and red sauce, or pasta with shrimp and pesto, etc. I really enjoy creative combinations and flavours when I go to an Italian restaurant, because quite honestly, I can make the basic stuff at home...for a hell of a lot cheaper.

That said, the pasta dishes were solid, if nothing special. My pasta was well cooked, but the chicken tasted like something you would find in a McDonald's salad and the mushrooms were good, but that was the basis of the dish. My husband's was basic, but veal parms usually are. He did note that there was a LOT of sauce on his. There was, but I like that personally, if there is bread to dip into it...but no bread was served to our table, other than the bread from our brushetta. 

The brushetta wasn't great. The tomato mixture on top was good, but the bread wasn't properly toasted, so it got soggy and couldn't hold its shape. It kept falling apart when you picked it up. 

The desserts really brought this place back for me. I had their homemade creme brule and it was really excellent. On the menu it tells you which are made in-house and I would highly recommend getting one of those. 

Overall, it was quite expensive for pretty basic Italian food, so it didn't stun me. I'm not opposed to going back, but it's not my first choice. My major reason for going back will be for convenience, because it is so close to us.","0","0","0"
"3UI7I5dd8eKrlQiJ09LqLQ","nOTl4aPC4tKHK35T3bNauQ","ghWwqlRd1MaWz8hfgZ8Vsw","3","2013-04-07","We wanted something sweet for dessert, so after dinner we made our way to this place, which boasts the best gelato in Toronto. 

The gelato was good, but certainly wasn't the best I've had. It was much more akin to ice cream and the flavour selection wasn't huge. 

That said, they have some interesting flavours. I personally tried Twix and birthday cake and they were both very good. The more traditional flavour I tried (creme caramel) was a little boring and lacked flavour. 

My husband had the strawberry, Skor and chocolate. All fine, none blew me away.

Okay, so the gelato is good, if not the ""best""! But perhaps that's being picky. If I'm in the area and want some dessert, this place is great and I can imagine in the summer it's fantastic.

So why the three stars?? First of all you can only get gelato in two sizes - regular and large. There is no small option and both of those options are quite large. If you only want a taste of gelato, there is no option for you! 

Secondly, although this place is named for it's gelato, it also specializes in cupcakes. We got a cupcake to bring home. When asked if we would like it packaged to bring home we said yes...and they threw it in a bag. The girl apologized and said they had nothing appropriate to package it in. Why did you offer then?? But furthermore, YES YOU DO! You literally have perfectly shaped round cups to put gelato in everywhere! Guess what shape cupcakes are??

Oh well, no biggie.

So, since this place is about the gelato and the cupcakes, you may be interested in the cupcakes...well the taste was overall good, but it was a very oily cupcake. The icing especially. The cake was moist, which is good...except it was SO moist the cake was just falling apart everywhere! 

So what's the final synopsis. This place isn't bad. It has some delicious options. But nothing is perfect and in fact there are a number of flaws, which prevent me from giving it a better score. We'll see how I feel if it's a boiling hot summer day and I go in there for gelato though...I may be singing a different tune!","2","0","0"
"TYkxJGu6jAhXDA5puuzziQ","nOTl4aPC4tKHK35T3bNauQ","aNNOpMame_VEIIZUQ8m5HQ","1","2014-10-17","Pandora charms are great, but not at this location. 

I purchased a charm from Pandora and it was put directly onto the bracelet. Overnight, I reconsidered one of the charms and wanted to exchange it. I brought it back, with the receipt, but was informed that I couldn't exchange it, because it was on the bracelet. 
I explained that it had been put there BY an employee. The manager was brought out and she was immediately snarky and rude towards me. She said she wouldn't accept a charm that was ""all worn and beat up"". I encouraged her to look at the charm. She could clearly see it was in pristine condition. She glanced at my bracelet as a whole, but did not look at the charm, instead insisting that she could tell.

Seriously lady, you don't stand by your product at all? Your jewellery is so crappy it just gets beaten up and looks like crap after being worn for probably an hour total?!? This wasn't even my fault!!! Plus, she could clearly see from my bracelet that I had spent a LOT of money on my bracelet and am a loyal customer. 

I know that if I had gotten a Pandora box and put the charm in it and brought it back, they would have exchanged it without a problem. I can't now, because I'm sure I would be recognized. Instead I'll go to another location...where perhaps I'll be treated like a valued customer and not a leper. 

I've had bad experiences at this location before. The employees here seem to think customers are beneath them. Each location is independently owned, so needless to say I won't purchase from this location again. Anyone who wants to purchase from Pandora I encourage you to check out the Scarborough or Fairview Mall locations. Always had good experiences at those locations. 

Instead I have sent a complaining email to Pandora head office. We'll see what they respond with.","4","0","0"
"f17tpJXCwTE0M137d9yX6g","nOTl4aPC4tKHK35T3bNauQ","zgQHtqX0gqMw1nlBZl2VnQ","2","2013-10-19","While I really enjoyed the noodles, their signature pork buns, which seemed to be something everyone orders and raves about, I did not like at all. The pork was pure fat and while it wasn't gristly, it was SO greasy, the grease positively dripped all over your hands. It was hugely unappetizing. I couldn't taste the cucumbers and didn't see any evidence of scallions. It was basically just pure fat, wrapped in a bland ""bun"". So I guess if you enjoy really fatty, greasy appetizers, this is the right deal. (Really, I can't stress enough how fatty the pork was...it was purely, white, greasy fat! Either change the name of the dish to pork fat buns, or please add some actual pork!)

The noodles however, were quite good and I liked the flavour combinations. I had the dan dan noodles, which is spicy pork, dried scallops and peanuts. I enjoyed that you could really taste the peanuts. I was a little disappointed that the pork was ground pork, instead of shredded pork. It made the dish seem cheaper and less inspired. 

I liked the atmosphere, but the seating is at long tables and so you share the space with whoever they place next to you. The seats are long benches, so if you're in the middle of the bench, you have to lift your leg over...I saw guys struggling to do this...now imagine being a girl, wearing a skirt and having to do this. No graceful way to go about that!

To be honest, this place just didn't blow me away enough to make a conscious effort to return. It certainly wasn't terrible, but it wasn't really good either.","2","1","0"
"YWcQnNQnBx2BbSZ8H1q5tA","nOTl4aPC4tKHK35T3bNauQ","cefRDEK5O3t_iUuwnmL27Q","4","2012-07-12","We booked a reservation at Smith for Summerlicious. One of the major problems was finding it though. Almost every one in our party either didn't see it initially (it's sort of nondescript looking), or weren't sure which door\/staircase was the proper one to get inside. 
Once inside though, it's an eclectic blend of vintage meets white-washed industrial. If you didn't know that was a style, neither did I, but it totally works. There was a great blend of music in the background...it was a mix, probably an employee just made it, but it was great mood music. I want that mix CD! 
My brother had called several weeks ago to make a reservation and somehow they didn't have it. Apparently it's an answering service for reservations and they say they call you back if they can't accommodate you. He never received a call back, so the assumption was that the reservation was alright. Unfortunately, as I said, there was no reservation. The staff apologized profusely though and luckily there was space and they set up a table for us right away. 
We ordered from the drink menu and I will say that they drinks are very expensive. The wine is what you would expect and the mixed drink (at least the one I had, the Smith Lemonade) was fantastic, but it was also $12, which is steep even for Toronto bar standards. 
As I said, we ordered from the Summerlicious menu. I have heard many comments online that people are feeling disillusioned with Summerlicious because so many restaurants give you the cheapest options and it's not worth the cost. This was NOT the case with Smith at all. There were several great options to choose from and the food was excellent. I had the curried carrot soup, which was spicy but great. Every one else in my party also enjoyed their various appetizers. My main course was a Georgian Bay whitefish, which was done perfectly, just crispy enough on the outside and flaky on the inside. The pork chops were also raved about. There was also a risotto, which two of the three people who ordered it really enjoyed. You can't take that last guy (brother again) too seriously, since he's a very picky eater. 
The desserts were all good, however the fudge ice cream, is really just chocolate ice cream, nothing special. The lemon curd tasted like lemon pie filling and was delicious and the bread pudding was heavenly! Seriously, it was SO good. 
I think everyone left feeling really satisfied. 
It did take a long time to get the food. This wasn't a problem for us, since we were there to converse and I understand that great food may take some time, but if you are really hungry, or looking for a quicker meal, this isn't the right choice.
Basically it lost of star because of the lost reservation and lack of visibility from the street. Also, we weren't thrilled with the washrooms. Besides the fact that they are co-ed, which is a little weird, there is one, large sink and a foot peddle to operate it. Since only one person can step on it at a time, you have to wait for that person to finish, before you can wash your hands, which starts to cause a bit of a back-up if more than two people are in the washroom. Also, the hand dryers were weak\/not working. 
That said, I wouldn't let a slightly annoying bathroom stop me from coming here! This is a nice, little place!","1","0","1"
"Iw-bsaG215bJVdmlI4UfRg","nOTl4aPC4tKHK35T3bNauQ","pmOlcFQg9Vs3ONHpVNNXjA","2","2013-02-21","A couple of weeks ago I was watching Diner's, Drive-Ins and Dives...BIG MISTAKE! This show is a heart attack in the making.

It also gives you cravings...often for food you can't possibly get, because they're making some crazy thing across the country that you cannot possibly find a duplicate for. 

Naturally I got a crazy craving for fish and chips...my mistake being that this was a Sunday and for whatever reason, no fish and chip places are open on Sunday. 

I did a lot of looking around, before I found this place, which wasn't too far away and was, most importantly, open! 

This is a quirky place, with wood panelling on the walls and some random fish hung around the place.

Fry's boasts full day breakfasts and the fish and chips. I saw plenty of people coming for the full day breakfasts, which are decently priced and looked pretty good, if nothing special.

We came for the F&Cs though! 

We ordered the single piece, which was MORE than enough food. Quite expensive though. You're looking at around $15\/meal of one large piece of fish and some fries.

It was good, but it wasn't great. Worst of all, the tartar sauce came in sealed packages....ugh.

I'm sorry, but when I'm paying a premium for my fish and chips, at a place named after it's Fish and Chips...I WANT SOME DAMN PROPER TARTAR SAUCE! It's only like the EASIEST thing in the world to make.

Service was fine. No complaints. The waitress did her job...took our order, gave us our food and gave us the bill....that was her job and she did no more and no less.

The restaurant ambiance wasn't there, the food wasn't special and the prices weren't good.

Next time I get a fish and chips craving I'm going to try elsewhere.","1","2","0"
"AEVvtA58WlzFMbMvtwjrIg","nOTl4aPC4tKHK35T3bNauQ","pOEL97ld-FJMKO8Ki8JmYg","3","2013-10-20","Okay, so my rating has gone down from the first time I went here. 

I came again, with my family, for my birthday, at the beginning of October. Even though we had a reservation, our table wasn't ready. We were finally seated and the waiter introduced himself...and then disappeared. Came back ten minutes later and took drink orders and then disappeared for 15 minutes...this continued the entire time. Our dinner took A LONG time. It took forever for our drinks to be served and even longer for our food to come out. Then when the food came out, we got two plates and then waited five minutes for one more plate...then waited another five minutes for another plate. It took our group 15 minutes just for us all to receive the food! Obviously we couldn't eat until everyone had been served and the food was getting cold at that point.

Oh, the best part?? Someone mentioned it was my birthday and the waiter said, ""Oh, so you're a January baby,"" indicating to when I was conceived...to my parents. Yes...thank you sir. I would really like to be reminded of my parents' doing it, right before dinner...because that's completely appropriate. 

So yes, the service this time was TERRIBLE! 

BUT, everyone enjoyed their food and thought it was really good, so there ya have it. Service hit or miss, but food is good.","0","1","1"
"o-uJP0YZbD9X8_0IQPpGlA","nOTl4aPC4tKHK35T3bNauQ","RXaxKQJtExnRZX1inf8Nyg","2","2011-08-20","We ended up here because MoRoCo had rented out their entire restaurant for a party and we wanted a decadent dessert. We went in and looked at the selection and decided what we wanted and when the person behind the counter asked to take our order and we said we wanted to sit down. He wouldn't take the order and instead had us sit down and look at menus. We explained we knew what we wanted already, but he said he'd be back in a minute. This was fine, we weren't in a rush, but we were both a little confused by the ten minutes we sat there waiting for him. 
When he finally came out, as we were ordering, his cell phone rang and he took the call and walked away, around the corner of the building. We waited for about five minutes for him to finish his call and he finally took our order. Umm...that was some pretty shocking un-professionalism, but we laughed it off and ordered. 

I ordered basic New York cheesecake and my friend ordered an apple cheesecake. Cheesecakes were good, (she really liked her) and we ordered cappuccino and a flavored San Pellegrino and they were good and big sizes, but my cheesecake was a bit frozen in the middle. Knowing it wasn't fresh sort of took away from the experience. 
Anyway, we had a fine time here and the desserts are good, but not great. It was the service that was most disappointing. 

Will I go back?? Yes, if MoRoCo is closed again!","1","0","1"
"JeIDwMKMsIPw6H6Q-B5ocA","nOTl4aPC4tKHK35T3bNauQ","3VK_NJI6mlT4LMrrM0uJiw","4","2011-03-26","Seems silly to write a review about an established makeup chain, but I have always had good experiences at this particular location. First of all, I find that this location seems to be sold out of things less often than others. This is an overall problem with the Sephoras in this city - they sell out of things and don't restock often enough. 
One of Sephora's policies is that if you are, at any time, unhappy or unsatisfied with a product, you can return or exchange it.
I bought a cream eyeliner from this Sephora several months ago and used about half of it before it decided to dry out (even though I had been keeping the lid on it). I took it back actually because I was hoping there might be some cream or something I could add, that would make it creamy again. 
No need! They offered to give me a new one, or exchange mine. I chose exchange and they gave me a new brand that they said was excellent AND said they would mention the problem to the sales rep that was coming in for that brand next week. Not that I expect big things to come from that per say, but I'm happy they didn't just blow it off!
My only problem with Sephora (all of them) is that you need to make an appointment in advance to get makeup put on and you are required to spend a certain amount of money, while every other makeup seller does this service for free and accommodates walk-ins. I just hear people asking about it a lot and I had a party to go to one night and was downtown and wanted someone to help me touch up my makeup (without doing it myself using samples in the store) and they were very reluctant to help. You'll sell more things people!!!","2","0","0"
"M_4UupfSUoept2sZHa8M0g","nOTl4aPC4tKHK35T3bNauQ","ogSBjY4agU0KDQJ2LOAc0g","4","2013-03-06","Poor Hero Burger is getting a lot of flack from people. I've never had anything but good experiences here. I think the burgers here are heads and tails above many other gourmet burger places, mainly because the diversity of toppings. 

I like the fries here, but they're nothing special. Same with the poutine, same with the onion rings (I;ve tried em all). But those burgers are good! No word of a lie!

I think the prices are pretty standard for these types of burger places and service has always been fine for me.

They have a great coke machine...which I know sounds super weird, but you choose your drink...and then can choose the flavour. For example...if I want Fanta, I select that and can then choose any number of Fanta flavours. I always go with a diet cherry coke...where else does that even exist in Canada???! (I'll tell you actually. You can get that at Licks, but they get really confused when you ask for diet coke, instead of regular...they make it themselves). 

Criticisms of the small location are valid. This place is very small and cramped. Not nice to eat in...or even to wait. But it is what it is. They have a mounted flat screen for people to watch and they've done what can can in a super small space.","1","0","0"
"ULrEMquQF4ojNkTZMh6WiA","nOTl4aPC4tKHK35T3bNauQ","EMx7IiWJK6KjQZNEAEbpow","2","2011-11-20","Basically I have been here two times, both for waxing, so that is all I am commenting on. Both times I have gone because my normal waxer has been MIA and this place is conveniently close. That said, I find it very expensive, especially for what you get. The first time I went I got the works done...legs, bikini, underarms, etc. The person doing the waxing was very pleasant and kept the conversation going, which I appreciated, but I was still red for DAYS, something I have rarely experienced before in years of waxing. That said, she got the job done. 
Today, however, I had a different girl, who was also very pleasant, but it wasn't until I got home, that I realized what a shoddy job she had done. Patches of hair are still there. I pretty much have to get this redone and I had to pay more to go to this place than any other place I've been to + tip! 
Not only that, but the facility for waxing is pretty pitiful. It's a VERY small room, with the ""bed"" pushed up against a wall. When I went in the summer it was very warm, so I'm not sure if there are A\/C or not. The other wall is entirely windows, which of course always have the blinds closed. It's a weirdly appointed room for a waxing area. Perhaps it was originally a storage closet? With windows?? I don't know, but it's not as though you're going here and paying more because the atmosphere is so much nicer! Anyway, as I said, this place is used in a pinch and now, I'm not sure I'd bother using it for that either!","7","0","0"
"nXFan6mWQmMy4I2WOUTYgw","nOTl4aPC4tKHK35T3bNauQ","-dy1d0ohs4D8qkJoenHNJA","1","2013-10-19","No...I've had it with this place. I refuse to go back. Management changed sometime last year and this place took a HUGE dive...worse than before.
There is ONE waitress who works the entire restaurant. The service is hugely lacking as a result.

Last time I went, they had half price appetizers. We were told that they couldn't separate the bill and she brought us one large bill....oh, but SHE couldn't subtract the half price from our apps, because she needed the manager, who wasn't there to do it. So she found DIFFERENT items, that were the same cost as the half price items we got and made the bill with them....well how in hell are we supposed to divide up our bill, based on items we didn't order????!? It was actually shockingly stupid. 

We all guessed as best we could and threw in cash...I for one threw in the towel too. The food continues to be subpar at best, the prices are not great, even with half price and the service is horrendously terrible. This place is a waste of time and money.","1","4","0"
"4mYUDAHM-z_uf37NHryQPw","nOTl4aPC4tKHK35T3bNauQ","kGOr_D-LNpgZ2M9N8TT4QQ","5","2013-01-27","I went here with my husband and another couple as the start to our double date night. I reserved a table on the Wednesday before and I'm glad I did, but even still we were originally seats in a less than ideal table. I spoke to the hostess and a manager came out and graciously moved us, which was very nice of them, because apparently many people call and reserve specific seats! 

I have walked by this restaurant a million times and never known it was there. It is directly on Bloor, but in a small ""mall"" which houses The Japanese Foundation and some other businesses. The restaurant is on the second floor and there are no readily visible signs on the street, so you would never think to just walk into this place...maybe that's the point! 

The decor of the restaurant is really lovely. They have a huge, stain glass ceiling and dark wooden furniture and Art Nouveau decor. The bathrooms are large, individually sectioned off stall, with white and black tiles everywhere and large, vintage, French ads on the walls. 

Two of our party ordered from the Winterlicious menu, one ordered from the regular menu and I ordered from their regular Prix Fixe menu, which they have available all the time and is $7 more than the Winterlicious. 

They were also offering some Winterlicious cocktails...I had three (the same one) and they were excellent. 

Our appetizers included two salads, which looked great and (according to the orderes) were. My husband ordered the onion soup from the Winterlicious menu and it was great and I ordered the mushroom soup from the prix fixe and it was excellent!

The main courses included steak from the regular menu, which were ordered with steak frites. The steak was a nice cut of meat, prepared exactly as asked and the steak frites were served with a garlic aioli (which we all tried) and was really good!

The lasagna and pork belly were ordered from the Winterlicious menu. Lasagna came in a rounded dish, where it had been baked and was on the smaller side, but satisfying within a three course meal. My husband had the pork belly from the Winterlicious menu and I tried that. The sauce on it and the tenderness of the pork were really nice. 

I had the pistachio chicken, which was a huge dish! The chicken breast was served on top of another cut of chicken, but in dark meat. Both had pistachios on top and delicious sauces drizzled along the bottom of the plate and a few apple slices as garnish. I couldn't finish two pieces of chicken and I stuck mostly with the white meat, but it was a nice option to have to two and I tried the dark and it was really excellent as well! 

The reason I chose the prix fixe menu over the Winterlicious, was because of the dessert. The Winterlicious had the pistachio chicken as a main and the onion soup was an option for the appetizer, but the desserts set the prix fixe apart. On the Winterlicious menu the option was a rhubarb crumble, or chocolate mousse. Neither of which I really cared for, although I tried it from my husband and it was good. On the prix fixe menu you have a choice of creme brule (which I have heard good things about) and a sticky toffee cake. I asked the waitress what she recommended and she said the sticky toffee, because it was such a lovely, winter dessert. I had been set on the creme brule, but you know what....brules are a dime a dozen. How many places have sticky, toffee cake? 

I was NOT disappointed. The cake was amazing! It was a small, singular bundt cake, topped with a toffee crisp and a small scoop of caramel ice cream and surrounded on the plate with warm, caramel. It was decadent and delicious. 

Finally I'll mention that our server was lovely and attentive and not a single person in our party were disappointed in any way. We all left very happy and satisfied. 

This place is a little on the pricier end (would have been less so except for the three drinks myself and my friend had and the beers that the guys had), but it's great for a nice night out, or a romantic date. 

I will definitely come back some time in the future.","1","0","1"
"DdrJIdkMm9jOSNzUGIHJTg","nOTl4aPC4tKHK35T3bNauQ","oQylTvXwGIkKFdCjmafKVg","4","2013-02-10","We went here after dinner, simply for drinks. I wanted a cocktail and my sister recommended this place. 

Good choice mon soeur! 

This cute little bar has nice, clean decor, with some interesting touches, such as a large, metal cross on one wall, that I was a big fan of. 

The service was great and the drinks were a good size and were excellent. My husband had scotch and said it was very smooth (that's more a comment on what they offer, as opposed to bar tending), but my sister and my cocktails were great. They are about average price for cocktails, but the size makes it feel more worth it ($10 for our 3 oz drinks), in large martini glasses. 

We didn't have food here, but I would be interested in coming back some time and giving it a try!","0","0","0"
"cxZaVX0Jf3SWJqUDWnca5Q","nOTl4aPC4tKHK35T3bNauQ","EjZYT46Y2qHSoChynd0q-A","4","2012-11-11","This small gallery is a bit hard to get to at present, because of construction going on right outside of it on the street, but the walkway through is filled with people working in textiles, sculpture and glass blowing, so it's pretty cool. 
I took a school group there. FYI for only $1\/person you can book a tour and the gallery theatres will be yours exclusively. We were not so on top of things and just showed up with 35 kids. Luckily, they were really accommodating and we split the kids into two groups to watch The Clock. Worked out really well and the kids really liked it. I was so appreciative of how nice the gallery staff were. It's a small gallery, but with interesting exhibits.","0","0","0"
"qjRyKiV9DqjVILe4-KZhsQ","nOTl4aPC4tKHK35T3bNauQ","M8_C-be43AQsH_sEgLPFPg","5","2013-01-11","I was so surprised to see the negative reviews of this place, after having just had such a good experience there! 
I went with a bunch of friends from work. Some of the friends has heard that this place KNOWS their wine and ordered a bottle of chianti, which was great (and I'm not a huge wine drinker). 
The ladies I was with ordered two caesar salads to share amongst the four of them and the waitress brought them out the salads already split on individual plates, garnished with a garlic bread crouton. I don't think the salads were anything special, but I find that caesar salads in general aren't, so peoples' complaints about them below seem largely unfounded. 
I ordered the baked goat cheese appetizer...OMG it was SO good. Goat cheese and grilled veggies on top of a portobello mushroom cap, with some sort of sauce and with salad and shredded carrots and balsamic reduction....to DIE for. 
For my main I ordered the Penne Gorgonzola, which was also fabulous! The members of my partied ordered the veal parmesan (but grilled veggies instead of the pasta), the salmon with a lobster brandy cream sauce, a NY striploin and fettucine and everyone loved their food. One woman I was with IS a chef, so I feel like that was saying something. 
Now, since I didn't taste their dishes, I can only expand on my own. The sauce was to DIE for. Creamy, complex and delicious. The pairing of veggies with prosciutto and cheese was excellent. I would order that dish again in a heartbeat! 
Since we were having a good time and the food had met our expectations, we went for it and ordered dessert (even though we were all stuffed). We all ordered the white chocolate creme brûlée, except one friend who ordered the tiramisu and were once again not disappointed. Our creme brûlées were crackly on the outside and creamy on the inside. Perfect! The tiramisu was apparently great, served very untraditionally in a large plate, with an indentation like a bowl in the middle. 
I was also pleased to find out that they serve caffeine-free cappuccinos, so we all ordered those as well and it was served with a little almond biscotti and was great!

Altogether my meal came to $50 (tip included), which I think is more than I would spend on a normal dinner out, but not crazy. Also note though that I did not pay for the wine and did not order any other drinks. That would obviously have increased the price. 

The restaurant atmosphere is nothing special, but I'm disenchanted with the trendy spaces and pretentiously presented food that isn't half as good, so this wasn't a concern for me. The restaurant was clean and comfy, but the furniture was a little on the older side (like the dining chairs you would see in your fussy grandmother's home) and fake paintings on the walls.   

The service was excellent. Our waitress saw to our every need, answered all our questions and came over to chat and make sure we were happy and comfortable regularly. 

So, was it perfect? Well as I said, the salad was probably just average and the atmosphere also just average, but those did not pose major problems. I would ultimately give this place 4-1\/2, but since I can't and this leaned more to the good than anything remotely bad, it gets a 5! I would go back in a heartbeat!","2","0","0"
"QgSf2JvYz-M4PU2yuJjxNQ","nOTl4aPC4tKHK35T3bNauQ","9Jc3W0aR9Xf2gcHI0rEXsw","1","2012-08-23","After being scared away from Rock & Rita's, we ended up at this place, which was, if nothing else, quieter.

I'll start by saying that the hostess and our server were both lovely and they're really what earned the single star, because they were sweet, but the food was just horrible.

I ordered a simple grilled cheese sandwich. I asked the server if it was processed cheese, or ""real"" cheese in the sandwich and he had no idea what I was talking about. I tried to clarify by saying, ""Is it like Kraft single slices, or deli cheese?"" He said it was ""good"". This really should have been a sign and I could probably fault the waiter for this, since you SHOULD know what you're serving, but he was so sweet, I couldn't be mad!

My husband ordered a hot dog of sorts.

I asked if there was a way to substitute fries for a salad. There was not, but the server hooked me up and brought me a salad anyway (no charge). I asked for sweet potato fries with the sandwich.

Of course, my sandwich was made with plasticy, processed cheese, that was melted to the point of Cheeze-Wiz and was inedible. I took one bite of the sandwich and couldn't do another. I got regular fries, instead of sweet potato (didn't bother complaining, because I got the free salad, so whatever...like I said, nice server!) My husband's food was fine, although nothing special. They were good with the refills of our drinks.

Anyway, as nice as the servers were, it wasn't good. I would avoid eating here if I could.","0","1","0"
"gN6GARS_BRr5UX2D3WAH0w","nOTl4aPC4tKHK35T3bNauQ","xVEtGucSRLk5pxxN0t4i6g","5","2012-08-23","We got recommendations for this place from my parents and so, for our anniversary, we booked here. We were told though that it was first come, first served, in terms of having the ideal seats by the windows that overlook the fountains of the Bellagio and The Strip.
We went for lunch though, so it wasn't too busy. We were seated by the window and were promptly served some sort of puffed rolls, with cheese and herbs infused. They were delicious!

We ordered the onion soup to start and I ordered parmesan chicken and my husband ordered a lamb burger. Our food came and was delicious. The soup was probably my favorite part. We were feeling very full by the end and so declined dessert, but were still given some jellies and chocolate truffle and then were served a small chocolate mousse, on a decorated plate that said Happy Anniversary, which was a total surprise (they had asked when I booked if it was a special occasion, but had said nothing while we were there).
Overall the service was great, the food delicious and the view wonderful. It was a great experience!","0","0","0"
"ajQqbeiuBt3R8eTwl6rcBA","nOTl4aPC4tKHK35T3bNauQ","6Toez65egZSMV1iohQWGIQ","4","2011-08-17","I went here for the first time yesterday night to celebrate something with my family. Several members of my family have been to this place before for Summerlicious and really enjoyed it. 

A nice atmosphere and excellent service, everyone ordered a variety of different dishes, many of which I tasted. I myself had a chicken salad and thought it was very good. My sister's pasta dish was amazing though! Our waiter never rushed us out and was quick to refill water and bread and clear dishes, etc. That with an arm brace on! 

Prices are a little high, which is why I didn't give this place five stars...I know those amazing places exist out there with great food AND great prices, but this was a nice evening out.","1","0","0"
